medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source	base_compound	base_formula	water_molecules	hydrate_formula	base_chebi_id	base_chebi_label	base_chebi_formula	base_molecular_weight	water_molecular_weight	hydrated_molecular_weight	hydration_confidence	hydration_parsing_method	corrected_mmol_l	base_compound_for_mapping	hydration_state
dsmz_950	agar	CHEBI:2509	12.0		g/L			json	agar	agar	0	agar	CHEBI:2509			100.0	0.0	100.0	high	no_hydration	120.0	agar	anhydrous
dsmz_950	agar or 12 g/l of agarose (Sigma).							json	agar or 12 g/l of agarose (Sigma).	agaror12g/lofagarose(Sigma).	0	agaror12g/lofagarose(Sigma).				100.0	0.0	100.0	high	no_hydration		agar or 12 g/l of agarose (Sigma).	anhydrous
dsmz_1377	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	10.0	Yeast extract	anhydrous
dsmz_1377	Proteose Peptone No. 3		1.0		g/L			json	Proteose Peptone No. 3	ProteosePeptoneNo.3	0	ProteosePeptoneNo.3				100.0	0.0	100.0	high	no_hydration	10.0	Proteose Peptone No. 3	anhydrous
dsmz_1377	Glucose	CHEBI:42758	1.0		g/L			json	Glucose	Glucose	0	Glucose	CHEBI:42758	D-glucose	C6H12O6	100.0	0.0	100.0	high	no_hydration	10.0	Glucose	anhydrous
dsmz_1377	K2HPO4	CHEBI:131527	1.0		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	10.0	K2HPO4	anhydrous
dsmz_1377	NaCl	CHEBI:26710	0.05		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	0.855578	NaCl	anhydrous
dsmz_1377	20.0 g/l agar.							json	20.0 g/l agar.	20.0g/lagar.	0	20.0g/lagar.				100.0	0.0	100.0	high	no_hydration		20.0 g/l agar.	anhydrous
dsmz_1572	MgCl2 X 6H2O	KEGG:C07755	20.0		g/L			json	MgCl2 X	MgCl2 X	6	MgCl2 X.6H2O				95.21	108.09	203.3	high	direct_parse	98.376783	MgCl2 X	hydrated
dsmz_1572	K2SO4	CHEBI:32036	5.0		g/L			json	K2SO4	K2SO4	0	K2SO4	CHEBI:32036			100.0	0.0	100.0	high	no_hydration	50.0	K2SO4	anhydrous
dsmz_1572	CaCl2 2-hydrate	CHEBI:3312	0.1		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	1.0	CaCl2 2-hydrate	anhydrous
dsmz_1572	Yeast extract	CAS-RN:8013-01-2	0.1		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	1.0	Yeast extract	anhydrous
dsmz_1572	NaCl 20-25 %		0.5		g/L			json	NaCl 20-25 %	NaCl20-25%	0	NaCl20-25%				100.0	0.0	100.0	high	no_hydration	5.0	NaCl 20-25 %	anhydrous
dsmz_1572	Agar	CHEBI:2509	20.0		g/L			json	Agar	Agar	0	Agar	CHEBI:2509			100.0	0.0	100.0	high	no_hydration	200.0	Agar	anhydrous
dsmz_904a	Yeast extract	CAS-RN:8013-01-2	30.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	300.0	Yeast extract	anhydrous
dsmz_904a	Tryptone	CAS-RN:84843-69-6	4.0		g/L			json	Tryptone	Tryptone	0	Tryptone				100.0	0.0	100.0	high	no_hydration	40.0	Tryptone	anhydrous
dsmz_904a	Sodium resazurin	CAS-RN:62758-13-8	1.0		g/L			json	Sodium resazurin	Sodiumresazurin	0	Sodiumresazurin				100.0	0.0	100.0	high	no_hydration	10.0	Sodium resazurin	anhydrous
dsmz_904a	D-Glucose	CHEBI:42758	1.0		g/L			json	D-Glucose	D-Glucose	0	D-Glucose	CHEBI:42758	D-glucose	C6H12O6	100.0	0.0	100.0	high	no_hydration	10.0	D-Glucose	anhydrous
dsmz_904a	Na2S 9-hydrate	CHEBI:75769	0.5		ml/L			json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse	5.0	Na2S 9-hydrate	anhydrous
dsmz_904a	L-Cysteine HCl x H2O	CHEBI:91247	2.5		g/L			json	L-Cysteine HCl	L-Cysteine HCl	1	L-Cysteine HCl.1H2O	CHEBI:91247	L-cysteine hydrochloride	C3H8ClNO2S	36.458000000000006	18.015	54.473000000000006	high	direct_parse	25.0	L-Cysteine HCl	hydrated
dsmz_924b	924b: METHANOSARCINA MB MEDIUM		1.0		g/L			json	924b: METHANOSARCINA MB MEDIUM	924b:METHANOSARCINAMBMEDIUM	0	924b:METHANOSARCINAMBMEDIUM				100.0	0.0	100.0	high	no_hydration	10.0	924b: METHANOSARCINA MB MEDIUM	anhydrous
dsmz_924b	NaCl	CHEBI:26710	1.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	17.111567	NaCl	anhydrous
dsmz_924b	MgCl2 6-hydrate	CHEBI:6636	0.5		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	5.0	MgCl2 6-hydrate	anhydrous
dsmz_924b	KCl	CHEBI:32588	0.4		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	5.365526	KCl	anhydrous
dsmz_924b	CaCl2 2-hydrate	CHEBI:3312	0.4		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	4.0	CaCl2 2-hydrate	anhydrous
dsmz_924b	K2HPO4	CHEBI:131527	1.0		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	10.0	K2HPO4	anhydrous
dsmz_924b	NH4Cl	CHEBI:31206	10.0		ml/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	186.950832	NH4Cl	anhydrous
dsmz_924b	Modified Wolin's mineral solution	solution:241	2.0		g/L			json	Modified Wolin's mineral solution	ModifiedWolin'smineralsolution	0	ModifiedWolin'smineralsolution				100.0	0.0	100.0	high	no_hydration	20.0	Modified Wolin's mineral solution	anhydrous
dsmz_924b	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	20.0	Yeast extract	anhydrous
dsmz_924b	Trypticase peptone		0.5		ml/L			json	Trypticase peptone	Trypticasepeptone	0	Trypticasepeptone				100.0	0.0	100.0	high	no_hydration	5.0	Trypticase peptone	anhydrous
dsmz_924b	Sodium resazurin	CAS-RN:62758-13-8	4.0		g/L			json	Sodium resazurin	Sodiumresazurin	0	Sodiumresazurin				100.0	0.0	100.0	high	no_hydration	40.0	Sodium resazurin	anhydrous
dsmz_924b	NaHCO3	CHEBI:32139	6.8		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	68.0	NaHCO3	anhydrous
dsmz_924b	Na-acetate	CHEBI:88550	1.6		g/L			json	Na-acetate	Na-acetate	0	Na-acetate	CHEBI:88550	sodium acetate	C2H3NaO2	100.0	0.0	100.0	high	no_hydration	16.0	Na-acetate	anhydrous
dsmz_924b	L-Cysteine HCl x H2O	CHEBI:91247	1.0		ml/L			json	L-Cysteine HCl	L-Cysteine HCl	1	L-Cysteine HCl.1H2O	CHEBI:91247	L-cysteine hydrochloride	C3H8ClNO2S	36.458000000000006	18.015	54.473000000000006	high	direct_parse	10.0	L-Cysteine HCl	hydrated
dsmz_924b	Na2S 9-hydrate	CHEBI:75769	0.25		g/L			json	Na2S	Na2S	9	Na2S.9H2O	CHEBI:75769	sodium sulfide	Na2S	78.05	162.135	240.185	high	direct_parse	2.5	Na2S 9-hydrate	anhydrous
dsmz_924b	METHANOSARCINA		1.0		g/L			json	METHANOSARCINA	METHANOSARCINA	0	METHANOSARCINA				100.0	0.0	100.0	high	no_hydration	10.0	METHANOSARCINA	anhydrous
dsmz_924b	Nitrilotriacetic acid	CHEBI:44557						json	Nitrilotriacetic acid	Nitrilotriaceticacid	0	Nitrilotriaceticacid	CHEBI:44557	nitrilotriacetic acid	C6H9NO6	100.0	0.0	100.0	high	no_hydration		Nitrilotriacetic acid	anhydrous
dsmz_924b	MgSO4 7-hydrate	CHEBI:32599						json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse		MgSO4 7-hydrate	anhydrous
dsmz_924b	MnSO4 x H2O	CHEBI:75211						json	MnSO4	MnSO4	1	MnSO4.1H2O	CHEBI:75211	manganese(2+) sulfate	MnO4S	151.0	18.015	169.015	high	direct_parse		MnSO4	hydrated
dsmz_924b	FeSO4 7-hydrate	CHEBI:75832						json	FeSO4	FeSO4	7	FeSO4.7H2O	CHEBI:75832	iron(2+) sulfate	FeO4S	151.91	126.105	278.015	high	direct_parse		FeSO4 7-hydrate	anhydrous
dsmz_924b	CoSO4 7-hydrate	CHEBI:53470						json	CoSO4	CoSO4	7	CoSO4.7H2O	CHEBI:53470	cobalt(2+) sulfate	CoO4S	154.99	126.105	281.095	high	direct_parse		CoSO4 7-hydrate	anhydrous
dsmz_924b	ZnSO4 7-hydrate	CHEBI:35176						json	ZnSO4	ZnSO4	7	ZnSO4.7H2O	CHEBI:35176	zinc sulfate	O4SZn	161.47	126.105	287.575	high	direct_parse		ZnSO4 7-hydrate	anhydrous
dsmz_924b	CuSO4 5-hydrate	CHEBI:23414						json	CuSO4	CuSO4	5	CuSO4.5H2O	CHEBI:23414	copper(2+) sulfate	CuO4S	159.61	90.075	249.685	high	direct_parse		CuSO4 5-hydrate	anhydrous
dsmz_924b	H3BO3	CHEBI:33118						json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration		H3BO3	anhydrous
dsmz_924b	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_924b	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_924b	Na2SeO3 5-hydrate	CHEBI:48843						json	Na2SeO3	Na2SeO3	5	Na2SeO3.5H2O	CHEBI:48843	sodium selenite	Na2O3Se	172.94	90.075	263.015	high	direct_parse		Na2SeO3 5-hydrate	anhydrous
dsmz_924b	Na2WO4 2-hydrate	CHEBI:77885						json	Na2WO4	Na2WO4	2	Na2WO4.2H2O	CHEBI:77885	sodium tungstate	Na2O4W	293.82	36.03	329.85	high	direct_parse		Na2WO4 2-hydrate	anhydrous
dsmz_924b	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_924b	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_924b	Pyridoxine hydrochloride	CHEBI:30961						json	Pyridoxine hydrochloride	Pyridoxinehydrochloride	0	Pyridoxinehydrochloride	CHEBI:30961	pyridoxine hydrochloride	C8H12ClNO3	100.0	0.0	100.0	high	no_hydration		Pyridoxine hydrochloride	anhydrous
dsmz_924b	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_924b	Nicotinic acid	CHEBI:15940						json	Nicotinic acid	Nicotinicacid	0	Nicotinicacid	CHEBI:15940	nicotinic acid	C6H5NO2	100.0	0.0	100.0	high	no_hydration		Nicotinic acid	anhydrous
dsmz_924b	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_924b	(DL)-alpha-Lipoic acid	CHEBI:43796						json	(DL)-alpha-Lipoic acid	(DL)-alpha-Lipoicacid	0	(DL)-alpha-Lipoicacid	CHEBI:43796	alpha-lipoic acid	C8H14O2S2	100.0	0.0	100.0	high	no_hydration		(DL)-alpha-Lipoic acid	anhydrous
dsmz_1594	Enzymatic casein hydrolysate		5.0		g/L			json	Enzymatic casein hydrolysate	Enzymaticcaseinhydrolysate	0	Enzymaticcaseinhydrolysate				100.0	0.0	100.0	high	no_hydration	50.0	Enzymatic casein hydrolysate	anhydrous
dsmz_1594	Glucose	CHEBI:42758	2.5		g/L			json	Glucose	Glucose	0	Glucose	CHEBI:42758	D-glucose	C6H12O6	100.0	0.0	100.0	high	no_hydration	25.0	Glucose	anhydrous
dsmz_1594	.K2HPO4 3-hydrate		1.3		g/L			json	.K2HPO4	.K2HPO4	3	.K2HPO4.3H2O				174.178	54.045	228.223	high	direct_parse	13.0	.K2HPO4	hydrated
dsmz_1594	.MgSO4 7-hydrate		0.5		g/L			json	.MgSO4	.MgSO4	7	.MgSO4.7H2O				120.38	126.105	246.485	high	direct_parse	5.0	.MgSO4	hydrated
dsmz_1594	Agar, if necessary		0.5		g/L			json	Agar, if necessary	Agar,ifnecessary	0	Agar,ifnecessary				100.0	0.0	100.0	high	no_hydration	5.0	Agar, if necessary	anhydrous
dsmz_1192	Biotin	CHEBI:15956	37.4		g/L			json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration	374.0	Biotin	anhydrous
dsmz_1192	(Agar, if necessary		1000.0		ml/L			json	(Agar, if necessary	(Agar,ifnecessary	0	(Agar,ifnecessary				100.0	0.0	100.0	high	no_hydration	10000.0	(Agar, if necessary	anhydrous
dsmz_988	988. YEAST-PEPTONE-SUCCINATE MEDIUM		3.0		g/L			json	988. YEAST-PEPTONE-SUCCINATE MEDIUM	988.YEAST-PEPTONE-SUCCINATEMEDIUM	0	988.YEAST-PEPTONE-SUCCINATEMEDIUM				100.0	0.0	100.0	high	no_hydration	30.0	988. YEAST-PEPTONE-SUCCINATE MEDIUM	anhydrous
dsmz_988	Yeast extract	CAS-RN:8013-01-2	3.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	30.0	Yeast extract	anhydrous
dsmz_988	Peptone	CAS-RN:73049-73-7	2.3		g/L			json	Peptone	Peptone	0	Peptone				100.0	0.0	100.0	high	no_hydration	23.0	Peptone	anhydrous
dsmz_1391	NaCl	CHEBI:26710	20.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	342.231348	NaCl	anhydrous
dsmz_1391	K2HPO4	CHEBI:131527	0.09		g/L			json	K2HPO4	K2HPO4	0	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	HK2O4P	100.0	0.0	100.0	high	no_hydration	0.9	K2HPO4	anhydrous
dsmz_1391	KH2PO4	CHEBI:63036	0.07		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	0.514365	KH2PO4	anhydrous
dsmz_1391	CaCl2 2-hydrate	CHEBI:3312	0.8		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	8.0	CaCl2 2-hydrate	anhydrous
dsmz_1391	NH4Cl	CHEBI:31206	1.0		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	18.695083	NH4Cl	anhydrous
dsmz_1391	NaNO3	CHEBI:63005	1.0		g/L			json	NaNO3	NaNO3	0	NaNO3	CHEBI:63005	sodium nitrate	NNaO3	100.0	0.0	100.0	high	no_hydration	10.0	NaNO3	anhydrous
dsmz_1391	MgSO4 7-hydrate	CHEBI:32599	4.0		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	40.0	MgSO4 7-hydrate	anhydrous
dsmz_1391	MgCl2 6-hydrate	CHEBI:6636	3.0		g/L			json	MgCl2	MgCl2	6	MgCl2.6H2O	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	108.09	203.3	high	direct_parse	30.0	MgCl2 6-hydrate	anhydrous
dsmz_1391	KCl	CHEBI:32588	0.33		g/L			json	KCl	KCl	0	KCl	CHEBI:32588	potassium chloride	ClK	74.55	0.0	74.55	high	no_hydration	4.426559	KCl	anhydrous
dsmz_1391	FeSO4 7-hydrate	CHEBI:75832	0.01		g/L			json	FeSO4	FeSO4	7	FeSO4.7H2O	CHEBI:75832	iron(2+) sulfate	FeO4S	151.91	126.105	278.015	high	direct_parse	0.1	FeSO4 7-hydrate	anhydrous
dsmz_1391	Na2S2O3 5-hydrate	CHEBI:76208	2.0		g/L			json	Na2S2O3	Na2S2O3	5	Na2S2O3.5H2O	CHEBI:76208			158.12	90.075	248.195	high	direct_parse	20.0	Na2S2O3 5-hydrate	anhydrous
dsmz_1391	Fe-citrate	CHEBI:144421	0.01		g/L			json	Fe-citrate	Fe-citrate	0	Fe-citrate	CHEBI:144421			100.0	0.0	100.0	high	no_hydration	0.1	Fe-citrate	anhydrous
dsmz_1391	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	20.0	Yeast extract	anhydrous
dsmz_1391	NaHCO3	CHEBI:32139						json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration		NaHCO3	anhydrous
dsmz_1095	NaCl	CHEBI:26710	100.0		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	1711.156742	NaCl	anhydrous
dsmz_1095	KH2PO4	CHEBI:63036	0.2		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	1.469616	KH2PO4	anhydrous
dsmz_1095	MgCl2	CHEBI:6636	0.1		g/L			json	MgCl2	MgCl2	0	MgCl2	CHEBI:6636	magnesium chloride	Cl2Mg	95.21	0.0	95.21	high	no_hydration	1.05031	MgCl2	anhydrous
dsmz_1095	NH4Cl	CHEBI:31206	0.5		g/L			json	NH4Cl	NH4Cl	0	NH4Cl	CHEBI:31206	ammonium chloride	ClH4N	53.49	0.0	53.49	high	no_hydration	9.347542	NH4Cl	anhydrous
dsmz_1095	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json	Yeast extract	Yeastextract	0	Yeastextract				100.0	0.0	100.0	high	no_hydration	100.0	Yeast extract	anhydrous
dsmz_1095	Tryptone	CAS-RN:84843-69-6	10.0		g/L			json	Tryptone	Tryptone	0	Tryptone				100.0	0.0	100.0	high	no_hydration	100.0	Tryptone	anhydrous
dsmz_1095	Na2CO3	CHEBI:29377	1.0		ml/L			json	Na2CO3	Na2CO3	0	Na2CO3	CHEBI:29377	sodium carbonate	CNa2O3	100.0	0.0	100.0	high	no_hydration	10.0	Na2CO3	anhydrous
dsmz_1095	NaHCO3	CHEBI:32139	68.0		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	680.0	NaHCO3	anhydrous
dsmz_1095	L-Cysteine HCl x H2O	CHEBI:91247	38.0		g/L			json	L-Cysteine HCl	L-Cysteine HCl	1	L-Cysteine HCl.1H2O	CHEBI:91247	L-cysteine hydrochloride	C3H8ClNO2S	36.458000000000006	18.015	54.473000000000006	high	direct_parse	380.0	L-Cysteine HCl	hydrated
dsmz_1095	Sucrose	CHEBI:17992	0.7		g/L			json	Sucrose	Sucrose	0	Sucrose	CHEBI:17992			100.0	0.0	100.0	high	no_hydration	7.0	Sucrose	anhydrous
dsmz_1095	FeCl2 4-hydrate	CHEBI:30808						json	FeCl2	FeCl2	4	FeCl2.4H2O	CHEBI:30808	iron(2+) chloride	Cl2Fe	126.75	72.06	198.81	high	direct_parse		FeCl2 4-hydrate	anhydrous
dsmz_1095	ZnCl2	CHEBI:49976						json	ZnCl2	ZnCl2	0	ZnCl2	CHEBI:49976	zinc chloride	Cl2Zn	100.0	0.0	100.0	high	no_hydration		ZnCl2	anhydrous
dsmz_1095	MnCl2 4-hydrate	CHEBI:7773						json	MnCl2	MnCl2	4	MnCl2.4H2O	CHEBI:7773	manganese(2+) chloride	Cl2Mn	125.84	72.06	197.9	high	direct_parse		MnCl2 4-hydrate	anhydrous
dsmz_1095	H3BO3	CHEBI:33118						json	H3BO3	H3BO3	0	H3BO3	CHEBI:33118	boric acid	BH3O3	100.0	0.0	100.0	high	no_hydration		H3BO3	anhydrous
dsmz_1095	CoCl2 6-hydrate	CHEBI:35696						json	CoCl2	CoCl2	6	CoCl2.6H2O	CHEBI:35696	cobalt(2+) chloride	Cl2Co	129.84	108.09	237.93	high	direct_parse		CoCl2 6-hydrate	anhydrous
dsmz_1095	CuCl2 2-hydrate	CHEBI:49553						json	CuCl2	CuCl2	2	CuCl2.2H2O	CHEBI:49553	copper(2+) chloride	Cl2Cu	134.45	36.03	170.48	high	direct_parse		CuCl2 2-hydrate	anhydrous
dsmz_1095	NiCl2 6-hydrate	CHEBI:34887						json	NiCl2	NiCl2	6	NiCl2.6H2O	CHEBI:34887	nickel(2+) chloride	Cl2Ni	129.6	108.09	237.69	high	direct_parse		NiCl2 6-hydrate	anhydrous
dsmz_1095	Na2MoO4 2-hydrate	CHEBI:75215						json	Na2MoO4	Na2MoO4	2	Na2MoO4.2H2O	CHEBI:75215	sodium molybdate	MoNa2O4	205.92	36.03	241.95	high	direct_parse		Na2MoO4 2-hydrate	anhydrous
dsmz_1095	Biotin	CHEBI:15956						json	Biotin	Biotin	0	Biotin	CHEBI:15956	biotin	C10H16N2O3S	100.0	0.0	100.0	high	no_hydration		Biotin	anhydrous
dsmz_1095	Folic acid	CHEBI:27470						json	Folic acid	Folicacid	0	Folicacid	CHEBI:27470	folic acid	C19H19N7O6	100.0	0.0	100.0	high	no_hydration		Folic acid	anhydrous
dsmz_1095	Pyridoxine hydrochloride	CHEBI:30961						json	Pyridoxine hydrochloride	Pyridoxinehydrochloride	0	Pyridoxinehydrochloride	CHEBI:30961	pyridoxine hydrochloride	C8H12ClNO3	100.0	0.0	100.0	high	no_hydration		Pyridoxine hydrochloride	anhydrous
dsmz_1095	Thiamine HCl	CHEBI:49105						json	Thiamine HCl	ThiamineHCl	0	ThiamineHCl	CHEBI:49105	thiamine hydrochloride	C12H18Cl2N4OS	100.0	0.0	100.0	high	no_hydration		Thiamine HCl	anhydrous
dsmz_1095	Nicotinic acid	CHEBI:15940						json	Nicotinic acid	Nicotinicacid	0	Nicotinicacid	CHEBI:15940	nicotinic acid	C6H5NO2	100.0	0.0	100.0	high	no_hydration		Nicotinic acid	anhydrous
dsmz_1095	p-Aminobenzoic acid	CHEBI:30753						json	p-Aminobenzoic acid	p-Aminobenzoicacid	0	p-Aminobenzoicacid	CHEBI:30753	4-aminobenzoic acid	C7H7NO2	100.0	0.0	100.0	high	no_hydration		p-Aminobenzoic acid	anhydrous
dsmz_1095	(DL)-alpha-Lipoic acid	CHEBI:43796						json	(DL)-alpha-Lipoic acid	(DL)-alpha-Lipoicacid	0	(DL)-alpha-Lipoicacid	CHEBI:43796	alpha-lipoic acid	C8H14O2S2	100.0	0.0	100.0	high	no_hydration		(DL)-alpha-Lipoic acid	anhydrous
dsmz_1296	Glucose	CHEBI:42758	5.0		g/L			json	Glucose	Glucose	0	Glucose	CHEBI:42758	D-glucose	C6H12O6	100.0	0.0	100.0	high	no_hydration	50.0	Glucose	anhydrous
dsmz_1296	CaCl2 2-hydrate	CHEBI:3312	3.5		g/L			json	CaCl2	CaCl2	2	CaCl2.2H2O	CHEBI:3312	calcium chloride	CaCl2	110.98	36.03	147.01	high	direct_parse	35.0	CaCl2 2-hydrate	anhydrous
dsmz_1296	MgSO4 7-hydrate	CHEBI:32599	0.5		g/L			json	MgSO4	MgSO4	7	MgSO4.7H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	126.105	246.475	high	direct_parse	5.0	MgSO4 7-hydrate	anhydrous
dsmz_1296	Agar	CHEBI:2509	2.0		g/L			json	Agar	Agar	0	Agar	CHEBI:2509			100.0	0.0	100.0	high	no_hydration	20.0	Agar	anhydrous
dsmz_1493	NaHCO3	CHEBI:32139	0.5		g/L			json	NaHCO3	NaHCO3	0	NaHCO3	CHEBI:32139	sodium hydrogencarbonate	CHNaO3	100.0	0.0	100.0	high	no_hydration	5.0	NaHCO3	anhydrous
dsmz_1493	NaCl	CHEBI:26710	0.5		g/L			json	NaCl	NaCl	0	NaCl	CHEBI:26710	sodium chloride	NaCl	58.44	0.0	58.44	high	no_hydration	8.555784	NaCl	anhydrous
dsmz_1493	KH2PO4	CHEBI:63036	0.4		g/L			json	KH2PO4	KH2PO4	0	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	H2KO4P	136.09	0.0	136.09	high	no_hydration	2.939231	KH2PO4	anhydrous
dsmz_1493	MgSO4 6-hydrate	CHEBI:32599	0.2		g/L			json	MgSO4	MgSO4	6	MgSO4.6H2O	CHEBI:32599	magnesium sulfate	MgO4S	120.37	108.09	228.46	high	direct_parse	2.0	MgSO4 6-hydrate	anhydrous
dsmz_1493	CaCl2	CHEBI:3312	0.1		g/L			json	CaCl2	CaCl2	0	CaCl2	CHEBI:3312	calcium chloride	CaCl2	110.98	0.0	110.98	high	no_hydration	0.901063	CaCl2	anhydrous
dsmz_1493	Li2B4O7	CAS-RN:12007-60-2	0.01		g/L			json	Li2B4O7	Li2B4O7	0	Li2B4O7				100.0	0.0	100.0	high	no_hydration	0.1	Li2B4O7	anhydrous
dsmz_1493	FeEDTA solution	solution:3062	0.01		g/L			json	FeEDTA solution	FeEDTAsolution	0	FeEDTAsolution				100.0	0.0	100.0	high	no_hydration	0.1	FeEDTA solution	anhydrous
dsmz_1493	liquid		2.0		g/L			json	liquid	liquid	0	liquid				100.0	0.0	100.0	high	no_hydration	20.0	liquid	anhydrous
dsmz_1493	Alternatively		1.0		g/L			json	Alternatively	Alternatively	0	Alternatively				100.0	0.0	100.0	high	no_hydration	10.0	Alternatively	anhydrous
dsmz_1493	FeEDTA solution:	solution:3062						json	FeEDTA solution:	FeEDTAsolution:	0	FeEDTAsolution:				100.0	0.0	100.0	high	no_hydration		FeEDTA solution:	anhydrous
